K00541	ko00760
K14493	ko04075
K05719	ko04015 ko04145 ko04151 ko04360 ko04510 ko04512 ko04514 ko04530 ko04611 ko04670 ko04810 ko05100 ko05130 ko05131 ko05133 ko05135 ko05140 ko05145 ko05165 ko05200 ko05205 ko05222 ko05410 ko05412 ko05414
K02063	ko02010
K05412	ko04514 ko04620 ko04672 ko04940 ko05320 ko05322 ko05323 ko05330 ko05332 ko05416
K01820	ko00040 ko00051
K04395	ko04621 ko05132
K01484	ko00330
K09757	ko00940
K12837	ko03040
K02928	ko03010 ko05171
K01243	ko00270
K07645	ko02020 ko02024
K00044	ko00140 ko04913
K02949	ko03010 ko05171
K16097	ko01054
K10195	ko02010
K01556	ko00380
K06063	ko03040 ko04330 ko05169 ko05203
K04746	ko00533
K02359	ko04320
K21175	ko01059
K14276	ko03013 ko03040
K15854	ko02020 ko02024
K02804	ko00520 ko02060
K06270	ko04022 ko04024 ko04270 ko04510 ko04611 ko04810 ko04921 ko05205
K11094	ko03040
K06779	ko04514 ko04672
K00980	ko00564
K02408	ko02040
K04112	ko00362
K17006	ko05206
K19730	ko04136 ko04140 ko04211 ko05010 ko05014 ko05016 ko05017 ko05022
K02090	ko04360 ko05010 ko05022 ko05030
K01858	ko00521 ko00562
K16961	ko02010
K15874	ko00121
K12595	ko03015 ko03018
K13625	ko04216 ko04217 ko04978
K05456	ko01521 ko04012 ko05014
K00674	ko00300
K01852	ko00100
K17325	ko02010
K11382	ko02020
K17026	ko05206
K14127	ko00680
K16041	ko05130
K16244	ko00361 ko00362 ko00623
K06058	ko04330
K13304	ko04068 ko04151
K21004	ko02025
K18972	ko01501
K20592	ko00524
K03020	ko03020 ko04623
K13469	ko04626
K13330	ko00523
K07072	ko00680
K13840	ko05144
K12760	ko04011 ko04111
K04037	ko00860
K05488	ko04060
K01432	ko00380 ko00630
K11262	ko00061 ko00254 ko00620 ko00640 ko04152 ko04910 ko04922
K06054	ko03460 ko04330 ko04950 ko05165 ko05169 ko05200 ko05224
K01655	ko00300 ko00620
K04634	ko04015 ko04020 ko04022 ko04062 ko04071 ko04261 ko04270 ko04361 ko04371 ko04540 ko04611 ko04713 ko04720 ko04723 ko04724 ko04725 ko04726 ko04728 ko04730 ko04745 ko04750 ko04911 ko04912 ko04915 ko04916 ko04918 ko04921 ko04922 ko04924 ko04925 ko04927 ko04928 ko04929 ko04934 ko04935 ko04961 ko04970 ko04971 ko04972 ko05010 ko05016 ko05017 ko05022 ko05135 ko05142 ko05143 ko05146 ko05163 ko05170 ko05200
K19517	ko00562
K04999	ko04713 ko04723 ko04726 ko04728 ko04915 ko04921 ko04925 ko04929 ko05032
K19699	ko00430
K00525	ko00230 ko00240
K18793	ko01501
K17059	ko00940
K07211	ko04620 ko04621 ko04622 ko04623 ko04625 ko04657 ko05160 ko05161 ko05162 ko05164 ko05165 ko05167 ko05168 ko05169 ko05171
K19204	ko01052
K18224	ko00640
K06462	ko04610 ko04810 ko05152
K15557	ko02010
K18435	ko04024
K06355	ko02024
K00816	ko00270 ko00380 ko00450 ko05204
K15058	ko00627
K01225	ko00500
K06796	ko04514
K12487	ko04144 ko05135
K05059	ko04060 ko04630
K02309	ko04111 ko04113
K02541	ko03030 ko04110 ko04111 ko04113
K01254	ko00590
K03912	ko04610
K13137	ko03013
K00667	ko00061
K14431	ko04075
K12617	ko03018
K01667	ko00380
K17712	ko00980 ko00982 ko01522 ko04726
K06630	ko04011 ko04110 ko04114 ko04151 ko04390 ko04391 ko04621 ko04722 ko05160 ko05203
K00840	ko00330
K04357	ko01521 ko04010 ko04012 ko04014 ko04015 ko04020 ko04066 ko04068 ko04072 ko04151 ko04510 ko04540 ko04630 ko04810 ko05160 ko05165 ko05200 ko05210 ko05212 ko05213 ko05214 ko05215 ko05218 ko05219 ko05223 ko05224 ko05226 ko05231 ko05235
K00880	ko00040 ko00053
K04091	ko00920
K12075	ko04390 ko04530 ko05165
K19717	ko04139
K12198	ko04144 ko04217
K16596	ko04060 ko04061 ko04062
K00968	ko00440 ko00564 ko05231
K11332	ko02020
K09448	ko04011 ko04390 ko04391 ko04392
K10248	ko00062 ko01040
K11904	ko03070
K12296	ko02020 ko02024
K01704	ko00290 ko00660
K06082	ko04015 ko04520
K10984	ko00052 ko02060
K20282	ko05132
K20881	ko00230 ko00240 ko00760
K16842	ko00230
K00420	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K21665	ko05167 ko05203
K05149	ko04060
K05200	ko04024 ko04080 ko04713 ko04723 ko04724 ko04728 ko05016 ko05022 ko05031 ko05033
K01645	ko04310
K03878	ko00190 ko04714 ko04723 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K11621	ko02020
K03909	ko04610
K08180	ko05230
K19266	ko00620
K11181	ko00633 ko00920
K12172	ko03013 ko05014
K04440	ko01522 ko04010 ko04012 ko04013 ko04014 ko04024 ko04068 ko04071 ko04137 ko04140 ko04141 ko04210 ko04212 ko04214 ko04215 ko04217 ko04310 ko04361 ko04380 ko04391 ko04510 ko04530 ko04620 ko04621 ko04622 ko04624 ko04625 ko04657 ko04658 ko04659 ko04660 ko04664 ko04668 ko04722 ko04723 ko04728 ko04750 ko04910 ko04912 ko04914 ko04917 ko04920 ko04926 ko04930 ko04931 ko04932 ko04933 ko04935 ko05010 ko05012 ko05016 ko05017 ko05020 ko05022 ko05120 ko05130 ko05131 ko05132 ko05133 ko05135 ko05142 ko05145 ko05152 ko05161 ko05162 ko05166 ko05167 ko05169 ko05170 ko05171 ko05200 ko05210 ko05212 ko05231 ko05415 ko05418
K04043	ko03018 ko04212 ko05152
K17008	ko05206
K08939	ko02020
K06558	ko04145
K20787	ko01052
K10630	ko04217 ko04621 ko05131
K20250	ko00270 ko02024
K05133	ko04060 ko04066 ko04217 ko04380 ko04630 ko04650 ko04658 ko04659 ko05140 ko05142 ko05145 ko05152 ko05164 ko05168 ko05200 ko05235 ko05321
K10606	ko03460 ko04120
K21329	ko00523
K01562	ko04919
K15477	ko05134
K19381	ko05162
K14600	ko00621 ko00624
K03253	ko03013
K12569	ko05410 ko05412 ko05414
K09262	ko04022 ko04371 ko04928
K13719	ko04141
K05850	ko04020 ko04022 ko04024 ko04261 ko04925 ko04961 ko04970 ko04972 ko04978
K12460	ko04722
K20260	ko00405 ko02024
K01710	ko00521 ko00523 ko00525 ko00541 ko01055
K01515	ko00230
K03809	ko00130
K13813	ko04145
K11256	ko01522 ko04915 ko04919 ko05200 ko05224
K02825	ko00240
K02489	ko02020
K06508	ko04662 ko05144 ko05160
K12386	ko04142
K19617	ko02020
K16944	ko05131
K09753	ko00940
K08068	ko00520 ko00541
K10897	ko03440 ko03460
K17114	ko05206
K10545	ko02010
K18350	ko01502 ko02020
K08748	ko00120 ko03320 ko04931 ko04976
K04182	ko04060 ko04061 ko04062
K11340	ko04714 ko05225
K13341	ko04146
K02984	ko03010 ko05171
K17943	ko05017
K14178	ko00909
K09594	ko04150 ko05211
K16221	ko04712
K12472	ko04144
K03433	ko03050
K02753	ko00010 ko02060
K14238	ko00970
K05684	ko02010 ko04975 ko04976 ko04979
K21255	ko01059
K12249	ko00909
K15487	ko05134
K21011	ko02025
K13816	ko02020 ko02024
K14325	ko03013 ko03015
K02881	ko03010
K11385	ko00572
K09483	ko01053
K10560	ko02010
K12469	ko04144
K01593	ko00350 ko00360 ko00380 ko00901 ko00950 ko00965 ko04361 ko04726 ko04728 ko05030 ko05031 ko05034
K12188	ko04144
K12986	ko00540
K00449	ko00362 ko00624
K00218	ko00860
K08779	ko04972 ko04974
K05067	ko04060 ko04630 ko04640 ko05200
K18124	ko00030 ko00052
K06057	ko04330
K13132	ko03013
K18191	ko04139
K00718	ko00601 ko00603
K14549	ko03008
K12451	ko00520 ko00523
K15937	ko01057
K20982	ko00999
K02040	ko02010 ko02020 ko05152
K01643	ko02020
K12881	ko03013 ko03015 ko03040 ko05014 ko05168
K04973	ko04218 ko04750 ko05418
K00338	ko00190
K02897	ko03010
K16672	ko04391
K18316	ko00332 ko02024
K00827	ko00250 ko00260 ko00270 ko00280
K12802	ko04621
K02373	ko01524 ko04210 ko04215 ko04217 ko04620 ko04621 ko04622 ko04624 ko04657 ko04668 ko05010 ko05022 ko05130 ko05132 ko05142 ko05152 ko05160 ko05161 ko05162 ko05163 ko05164 ko05165 ko05167 ko05168 ko05169 ko05170 ko05200
K05636	ko04151 ko04510 ko04512 ko05145 ko05146 ko05165 ko05200 ko05222
K00302	ko00260
K19452	ko05169
K06588	ko04145 ko04151 ko04510 ko04512 ko04810 ko05165 ko05205 ko05410 ko05412 ko05414
K20430	ko00525
K16879	ko00365
K08246	ko00100
K16430	ko01055
K20972	ko02025
K05695	ko04514 ko04520 ko04910 ko04931
K16340	ko04151
K16420	ko01052
K11411	ko00760 ko04068 ko04152 ko04211 ko04212 ko04213 ko04218 ko04922 ko05031 ko05206
K12309	ko00052 ko00511 ko00531 ko00600 ko00604 ko04142
K05513	ko04060 ko04061 ko04062 ko04672
K03031	ko03050 ko05010 ko05012 ko05014 ko05016 ko05017 ko05020 ko05022 ko05169
K02768	ko00051 ko02060
K04742	ko00532
K01935	ko00780
K14938	ko00981 ko04212
K06490	ko04064 ko04514 ko04650 ko04668 ko04670 ko04933 ko05143 ko05144 ko05150 ko05164 ko05166 ko05167 ko05169 ko05323 ko05416 ko05418
K03693	ko00550 ko01501
K20170	ko00760
K13345	ko04146
K10577	ko03013 ko04064 ko04120 ko05206
K04580	ko04024 ko04080
K03557	ko05111
K21066	ko04530
K19264	ko04061 ko05168
K05894	ko00592
K10226	ko00592 ko01040 ko03320
K16975	ko05206
K13516	ko00564
K07641	ko02020
K02008	ko02010
K06449	ko04514 ko04640
K01955	ko00240 ko00250
K20155	ko00760
K13818	ko00790
K13606	ko00860
K00859	ko00770
K14311	ko03013 ko05014
K07511	ko00062 ko00071 ko00280 ko00310 ko00380 ko00410 ko00627 ko00640 ko00650 ko00930
K00701	ko00500
K18589	ko00670 ko00790
K06467	ko04514 ko04640 ko04662
K03465	ko00240 ko00670
K16396	ko01052
K20087	ko00404 ko02024
K17227	ko00920
K02223	ko04710 ko04711 ko04728
K01239	ko00230 ko00760
K12365	ko04062 ko05167
K04291	ko04015 ko04072 ko04080 ko04151 ko04810 ko05130 ko05200
K02327	ko03030 ko03410 ko03420 ko03430 ko03440
K14268	ko00250 ko00310 ko00650
K16443	ko01055
K18523	ko02026
K07715	ko02020 ko02024
K02527	ko00540
K15228	ko00680
K19831	ko04662
K06689	ko04013 ko04120 ko04141 ko04624 ko05131
K13586	ko04112
K05114	ko04360
K01127	ko00563
K15296	ko04138 ko04721
K18336	ko00051
K01565	ko00531 ko04142
K13309	ko00523
K05008	ko04971
K19622	ko02020
K13736	ko05100
K11143	ko05014 ko05016 ko05022
K07750	ko00100
K03043	ko03020
K07590	ko03010
K14736	ko04066 ko04216 ko04978
K03221	ko03070 ko05130 ko05131 ko05132
K15653	ko01053
K20699	ko04624
K09279	ko04658 ko05169
K05726	ko04015 ko04062 ko04510 ko04670 ko04810 ko04935 ko05100 ko05131 ko05135 ko05163
K14500	ko04075
K12302	ko04721 ko04723 ko04724 ko05033
K13379	ko00520
K02722	ko00195
K16434	ko01055
K01179	ko00500 ko02020
K05104	ko04360
K15315	ko01059
K07856	ko05132
K20227	ko04013
K13209	ko05202
K13544	ko00860
K03801	ko00785
K11356	ko02020
K16344	ko04150
K10141	ko04115 ko04211
K13467	ko04626
K12076	ko04390 ko04391 ko04530 ko04660 ko05165 ko05166 ko05203
K00729	ko00510
K12100	ko05120
K19368	ko04144
K03372	ko00604
K12631	ko00998
K21693	ko00950
K15809	ko00909
K10168	ko04620 ko05130 ko05131 ko05132 ko05134 ko05321
K04298	ko04611
K03203	ko03070
K14374	ko00522 ko01052
K02350	ko01524 ko03460
K06735	ko04514 ko04530 ko04670 ko05120
K01220	ko00052
K10572	ko00562 ko04070
K08691	ko00630 ko00660 ko00680 ko00720
K14296	ko03013 ko05014
K16676	ko04391
K15986	ko00190
K05874	ko02020 ko02030
K02549	ko00130
K12503	ko00900
K15052	ko00720
K07141	ko00790
K21308	ko00920
K14263	ko00380 ko00630
K14034	ko04214
K01522	ko00230 ko05222 ko05223
K12922	ko00904
K02001	ko02010
K13855	ko04970 ko04971 ko04972 ko04976
K15895	ko00520 ko00541
K07378	ko04514
K05011	ko04978
K10535	ko00910
K02913	ko03010
K19888	ko00404
K00103	ko00053
K20405	ko04150
K14083	ko00680
K09633	ko05164 ko05171 ko05202 ko05215
K19007	ko00561 ko00564 ko04072
K13392	ko00950
K08956	ko05017
K21425	ko00350
K17321	ko02010
K07983	ko04071 ko04072 ko04611 ko04625 ko04650 ko04664 ko05152 ko05310
K13762	ko00230 ko04022
K21057	ko00240
K11196	ko00051 ko02060
K01403	ko01522 ko04657 ko04668 ko04670 ko04915 ko04926 ko05161 ko05200 ko05202 ko05205 ko05206 ko05215 ko05219 ko05415 ko05418
K01569	ko00630
K01313	ko04072 ko04080 ko04610 ko04611 ko04810 ko05130 ko05171 ko05200
K15238	ko00361
K08037	ko04950
K19186	ko00760
K05674	ko02010
K11890	ko02025
K04004	ko04610 ko05150
K04412	ko04010 ko04214 ko04390 ko04391 ko04392
K21148	ko04122
K03339	ko00562
K10541	ko02010
K10831	ko00920 ko02010
K04124	ko00904
K13556	ko00524
K17899	ko00472
K19741	ko00997
K21013	ko00981
K00435	ko00860
K17847	ko04068 ko05131
K01452	ko00520
K21657	ko04061 ko05167 ko05203
K16189	ko04075
K15358	ko00760
K13329	ko00523
K03147	ko00730
K17685	ko00980 ko05204
K16953	ko00920
K00572	ko04150 ko04310 ko04390 ko04550 ko04916 ko04934 ko05010 ko05022 ko05165 ko05200 ko05205 ko05217 ko05224 ko05225 ko05226
K19843	ko04011
K16844	ko00270
K15856	ko00051 ko00520 ko00541
K13350	ko04146
K08109	ko05205
K19441	ko05168
K09565	ko04020 ko04022 ko04613 ko05010 ko05012 ko05016 ko05017 ko05020 ko05022 ko05145 ko05415
K06494	ko04514 ko04668 ko04933 ko05143 ko05144 ko05418
K03063	ko03050 ko05010 ko05012 ko05014 ko05016 ko05017 ko05020 ko05022 ko05169
K01672	ko00910
K15941	ko01057
K16246	ko00361 ko00362 ko00623
K10776	ko03410
K12607	ko03018
K08476	ko02020
K02437	ko00260 ko00630
K04736	ko04060 ko04151 ko04210 ko04630 ko04640 ko04664 ko05200 ko05202 ko05221 ko05310
K15964	ko01057
K15045	ko05160 ko05164
K02660	ko02020 ko02025
K13567	ko04060 ko04350 ko04550
K17971	ko04011
K00407	ko00190 ko02020
K17165	ko05206
K02104	ko04013 ko04320
K04184	ko04060 ko04061 ko04062 ko04672
K20599	ko04016
K12710	ko00523
K20969	ko02025
K02267	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K02512	ko04210
K03271	ko00540
K16987	ko05206
K05679	ko02010
K11915	ko02025 ko03070
K14172	ko00196
K17988	ko05131
K20216	ko04010 ko04013 ko04214
K04570	ko01521 ko01524 ko04014 ko04064 ko04115 ko04137 ko04140 ko04151 ko04210 ko04215 ko04621 ko04630 ko05012 ko05014 ko05022 ko05131 ko05145 ko05162 ko05166 ko05168 ko05170 ko05200 ko05202 ko05212 ko05220 ko05222 ko05225
K07374	ko04145 ko04210 ko04530 ko04540 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05130 ko05132
K08718	ko00230 ko04744
K07209	ko01523 ko04010 ko04014 ko04062 ko04064 ko04068 ko04150 ko04151 ko04210 ko04380 ko04620 ko04621 ko04622 ko04623 ko04624 ko04625 ko04657 ko04658 ko04659 ko04660 ko04662 ko04668 ko04722 ko04910 ko04920 ko04930 ko04931 ko04932 ko05010 ko05120 ko05130 ko05131 ko05132 ko05135 ko05142 ko05145 ko05160 ko05161 ko05162 ko05163 ko05164 ko05165 ko05166 ko05167 ko05168 ko05169 ko05170 ko05171 ko05200 ko05206 ko05212 ko05215 ko05220 ko05221 ko05222 ko05235 ko05418
K14242	ko05202
K03129	ko03022 ko05016
K10771	ko03410
K15899	ko00520 ko00541
K04788	ko01053
K00024	ko00020 ko00270 ko00620 ko00630 ko00680 ko00710 ko00720
K00945	ko00240
K08031	ko04550 ko04950
K13310	ko00523
K04322	ko04020 ko04080
K02658	ko02020 ko02025
K04418	ko05016 ko05022
K00929	ko00650
K19613	ko04014
K03678	ko03018
K01778	ko00300
K14205	ko01503 ko02020 ko05150
K08010	ko04145 ko04380 ko04613 ko04670 ko05020 ko05140 ko05415 ko05418
K14000	ko04141
K20536	ko04016 ko04626
K04105	ko00362 ko00627
K03415	ko02020 ko02030
K06241	ko04151 ko04510 ko04512 ko05143 ko05145 ko05146 ko05165 ko05200 ko05222
K13974	ko05146
K13428	ko04626
K21010	ko02025
K17311	ko02010
K19098	ko01501
K00005	ko00561 ko00640
K15930	ko01057
K05428	ko04060 ko04630 ko04640 ko04657 ko04658 ko04660 ko04664 ko04672 ko05200 ko05310 ko05320 ko05321 ko05330
K06756	ko04514
K12840	ko03040
K16786	ko02010
K21580	ko00950
K01578	ko00410 ko00640 ko04146 ko04152
K20106	ko04215 ko04361
K04717	ko00600 ko04071
K21653	ko05167 ko05203
K17839	ko00330 ko00410 ko00770
K01954	ko00240 ko00250
K01589	ko00230
K00953	ko00740
K06645	ko04110 ko04218 ko04914 ko05206
K01406	ko01503
K01697	ko00260 ko00270
K06159	ko02010
K05664	ko01522 ko02010 ko04976 ko04979
K19214	ko01501
K12410	ko00760
K10574	ko04120
K10224	ko01040
K10804	ko01040
K06755	ko04360
K06793	ko04514
K17110	ko05206
K05212	ko04020 ko04024 ko04080 ko04713 ko04720 ko04724 ko05010 ko05014 ko05017 ko05020 ko05022 ko05030 ko05031 ko05033 ko05034
K05376	ko00196
K00806	ko00550 ko00900
K07213	ko04978
K05528	ko00513
K19732	ko02024
K04445	ko04010 ko04261 ko04668 ko04713 ko04722 ko05131 ko05200 ko05206 ko05219
K01483	ko00230
K10556	ko02010 ko02024
K19397	ko05164
K14649	ko03022
K10026	ko00790
K21658	ko04061 ko05167 ko05203
K00602	ko00230 ko00670 ko01523
K18496	ko04010 ko04014 ko04015 ko04020 ko04151 ko04390 ko04810 ko05200 ko05218 ko05224 ko05226
K02878	ko03010
K15863	ko00190
K14574	ko03008
K03077	ko00040 ko00053
K05362	ko00550
K14168	ko04122
K08670	ko05206
K11084	ko02010
K10957	ko03440
K06492	ko04514 ko05169
K00332	ko00190
K00779	ko00510 ko00514
K16204	ko00909
K12890	ko03040 ko04657 ko05168
K01733	ko00260 ko00750
K16680	ko04391
K00713	ko00540
K06056	ko04330 ko05202
K05863	ko04020 ko04022 ko04217 ko04218 ko04613 ko05010 ko05012 ko05016 ko05017 ko05020 ko05022 ko05164 ko05166 ko05415
K03186	ko00130 ko00627 ko00940
K04038	ko00860
K00938	ko00900
K04563	ko04011 ko04111 ko04113
K08505	ko04130
K08248	ko00460
K04633	ko04020 ko04728 ko04740 ko05012 ko05142 ko05146
K12552	ko00550 ko01501
K11067	ko00220
K00027	ko00620 ko02020
K07756	ko04070 ko04138
K18723	ko03013 ko03015 ko05014
K03052	ko03020
K04989	ko04742
K21257	ko01059
K14318	ko03013 ko05014
K00748	ko00540
K11531	ko02024 ko02026
K02955	ko03010 ko05171
K07007	ko00121
K06688	ko04120
K01787	ko00520
K15144	ko01522 ko04919
K13501	ko00400
K15769	ko00623
K04581	ko04024 ko04080 ko04911
K00698	ko00520
K03655	ko03440
K04118	ko00362
K16085	ko00904
K16043	ko00562
K03011	ko03020 ko05016
K00101	ko00620
K11294	ko05130
K11636	ko02020
K10676	ko00361
K02769	ko00051 ko02060
K01141	ko03430
K21335	ko00523
K10852	ko00311
K17041	ko05206
K16025	ko01051 ko01052
K20330	ko02024
K07309	ko00450
K04179	ko04060 ko04061 ko04062 ko05167 ko05203
K20559	ko04016
K12045	ko04260 ko04261 ko05410 ko05414
K09503	ko04141
K16099	ko01054
K18441	ko04072 ko04144 ko05130 ko05131 ko05132
K00679	ko00561
K02230	ko00860
K14492	ko04075
K00611	ko00220
K15601	ko04714
K21311	ko00950
K15544	ko03015
K21247	ko04140
K17067	ko00625 ko00680
K02109	ko00190 ko00195
K20720	ko05010
K20594	ko00524
K21063	ko00740
K03408	ko02020 ko02030
K01809	ko00051 ko00520 ko00541
K04627	ko04011
K19366	ko04144
K00135	ko00250 ko00310 ko00350 ko00650 ko00760
K19450	ko05169
K18021	ko00030
K19816	ko04011
K01131	ko00140
K08840	ko04013
K07781	ko02020 ko02024 ko02026
K00245	ko00020 ko00190 ko00620 ko00650 ko00720 ko02020
K03183	ko00130
K21647	ko00625
K17475	ko00404
K04382	ko03015 ko04013 ko04071 ko04111 ko04113 ko04114 ko04136 ko04138 ko04140 ko04151 ko04152 ko04261 ko04350 ko04390 ko04391 ko04530 ko04728 ko04730 ko05142 ko05160 ko05165
K06237	ko04151 ko04510 ko04512 ko04926 ko04933 ko04974 ko05146 ko05165 ko05200 ko05222
K03544	ko04112
K00635	ko00561
K01500	ko00670
K10539	ko02010
K05225	ko04080 ko04371
K08492	ko04130 ko04145
K04002	ko04610 ko05133
K13609	ko00310 ko00960
K21032	ko00515
K04265	ko04022 ko04024 ko04071 ko04080 ko04923 ko04924 ko05032
K13239	ko00071 ko04146
K09480	ko00561
K05119	ko05200 ko05223 ko05235
K00888	ko00562 ko04011 ko04070
K04224	ko04020 ko04080
K19588	ko00040 ko00053
K16129	ko01054
K15923	ko00511
K13497	ko00400
K08969	ko00270
K05915	ko00440
K15664	ko01054
K19697	ko00640
K17371	ko05206
K05287	ko00563
K21666	ko05167 ko05203
K14368	ko00522 ko01052
K18050	ko04022 ko04071 ko04270 ko04371 ko04530 ko04666 ko04750 ko04925 ko04930 ko04931 ko04933 ko05131 ko05206
K04963	ko04020 ko04371 ko04713 ko04921 ko04970 ko05010 ko05012 ko05020 ko05022
K02130	ko00190 ko04714
K00620	ko00220
K11313	ko05202
K16681	ko04390 ko04391
K09817	ko02010
K18518	ko02026
K13542	ko00860
K10534	ko00910
K10004	ko02010 ko02020
K21141	ko04138
K12753	ko04360 ko04510 ko04670 ko04810 ko05131 ko05132
K10703	ko00062 ko01040
K05095	ko04010 ko04014 ko04015 ko04020 ko04144 ko04151 ko04550 ko04810 ko05200
K11416	ko00760 ko04714 ko05230
K15232	ko00720
K16306	ko00010 ko00030 ko00051 ko00400 ko00680
K10595	ko04120
K01617	ko00362 ko00621 ko00622
K06352	ko02024
K05107	ko04360
K11584	ko03015 ko04071 ko04113 ko04114 ko04151 ko04152 ko04261 ko04728 ko05165
K19855	ko00523
K14721	ko03020 ko04623
K00904	ko00230
K05455	ko01521 ko04012 ko05014
K12501	ko00130
K12970	ko04623
K05471	ko04060
K14497	ko04016 ko04075 ko04931
K00970	ko03018
K14209	ko04138 ko04974
K05459	ko01521 ko01522 ko04010 ko04014 ko04015 ko04066 ko04068 ko04114 ko04115 ko04150 ko04151 ko04152 ko04211 ko04213 ko04510 ko04550 ko04730 ko04750 ko04913 ko04914 ko04935 ko04960 ko05200 ko05202 ko05205 ko05214 ko05215 ko05218 ko05224 ko05410 ko05414
K14941	ko00680
K15093	ko00902
K13423	ko04016 ko04626
K14313	ko03013 ko05014
K21075	ko05168
K05873	ko00230
K00734	ko00532 ko00534
K01627	ko00540
K05523	ko00620
K01946	ko00061 ko00254 ko00620 ko00640 ko04152 ko04910 ko04920 ko04922 ko04931
K03195	ko03070
K15598	ko02010
K18248	ko00627
K07690	ko02020 ko05133
K08058	ko04612 ko05163 ko05168 ko05169 ko05170
K12320	ko00230
K00640	ko00270 ko00920 ko05111
K11414	ko00760
K03138	ko03022
K02141	ko00190
K08733	ko04211 ko05200 ko05210
K15897	ko00520 ko00541
K00971	ko00051 ko00520 ko00541
K06493	ko04015 ko04145 ko04151 ko04380 ko04510 ko04512 ko04611 ko04613 ko04640 ko04810 ko04919 ko05163 ko05165 ko05168 ko05205 ko05206 ko05410 ko05412 ko05414 ko05418
K17982	ko00904
K00157	ko00280 ko00350 ko00380 ko00750 ko00760 ko00830 ko00982 ko04630
K02934	ko03010 ko05171
K04827	ko04742 ko04960
K04672	ko04060 ko04350
K09031	ko04013 ko04214 ko04361 ko04624
K13471	ko04626
K05814	ko02010
K10582	ko04120
K18583	ko00332
K04511	ko04310
K15567	ko00626
K01480	ko00330
K08955	ko04139
K04314	ko04080
K12876	ko03013 ko03015 ko03040
K02398	ko02020 ko02025 ko02026 ko02040
K20537	ko04016
K03596	ko05134
K05134	ko04060 ko04061 ko04630 ko05145 ko05152 ko05163
K06098	ko04530 ko05110
K00357	ko00790
K07208	ko04072 ko04140 ko04150 ko04151 ko04152 ko04211 ko04218 ko04714 ko04910 ko04919 ko05163 ko05165 ko05168 ko05231
K09558	ko04668
K14150	ko05145
K12828	ko03040
K05650	ko02010
K12852	ko03040
K17608	ko04013
K11817	ko00380
K16162	ko00680
K06585	ko04151 ko04510 ko04512 ko04514 ko04810 ko05165 ko05410 ko05412 ko05414
K03015	ko03020 ko05016
K04427	ko04010 ko04013 ko04064 ko04140 ko04152 ko04214 ko04310 ko04380 ko04520 ko04613 ko04620 ko04621 ko04622 ko04624 ko04657 ko04660 ko04668 ko05130 ko05131 ko05132 ko05135 ko05140 ko05145 ko05161 ko05162 ko05168 ko05169 ko05170 ko05171 ko05418
K04410	ko04010 ko04012 ko04014 ko04360 ko04510 ko04660 ko04810 ko05130 ko05170 ko05211
K20547	ko00520 ko04016
K20483	ko02020 ko02024
K08059	ko04612
K19363	ko04142
K03280	ko00540
K04676	ko04350 ko04390 ko04391 ko04550 ko05202
K00310	ko00480 ko00790
K07843	ko04713 ko04934
K10133	ko04115
K08401	ko04024
K05334	ko04974 ko04978
K02066	ko02010
K08539	ko04928 ko04961 ko04978 ko05152
K11236	ko04011
K13849	ko05144
K20019	ko04214
K13967	ko00520
K05253	ko04080
K10208	ko00906
K13599	ko02020
K06275	ko04510
K00908	ko05034
K19800	ko04138 ko04213
K20272	ko02024
K14561	ko03008
K11788	ko00230
K02960	ko03010 ko05171
K05710	ko00360
K04101	ko00362 ko00624 ko00627
K15125	ko05133
K13279	ko04146 ko05146
K20998	ko02025
K11851	ko04137
K08878	ko05200 ko05220
K16094	ko01054
K19835	ko00999
K07674	ko02020
K09408	ko01521 ko04062 ko04068 ko04137 ko04151 ko04152 ko04211 ko04212 ko04213 ko04218 ko04361 ko04722 ko04917 ko05131 ko05213 ko05223
K07642	ko02020
K03861	ko00563
K14239	ko00970
K02634	ko00195
K07205	ko01521 ko03013 ko04012 ko04066 ko04150 ko04151 ko04152 ko04211 ko04218 ko04910 ko05163 ko05165 ko05168 ko05221 ko05231
K13554	ko00524
K01427	ko00220 ko00230 ko00791
K05407	ko04060 ko04061 ko04062
K02971	ko03010 ko05171
K20455	ko00640
K13071	ko00860
K12893	ko03040 ko05168
K13227	ko00402
K11124	ko03015
K19317	ko01501
K10797	ko00360
K02264	ko00190 ko04260 ko04714 ko04932 ko05010 ko05012 ko05014 ko05016 ko05020 ko05022 ko05415
K06642	ko03450 ko04110
K20439	ko00525
K00591	ko00130
K14467	ko00720
K01158	ko04142
K00693	ko00500 ko04151 ko04152 ko04910 ko04922 ko04931 ko05415
K12863	ko03040
K02307	ko04111
K10094	ko02010
K12652	ko04622
K01545	ko02020
K03101	ko03060
K05582	ko00190
K17374	ko05206
K14681	ko00220 ko00250
K01469	ko00480
K12939	ko00942
K01826	ko00350
K02369	ko00534
K01388	ko03320 ko04657 ko04926 ko05171 ko05200 ko05219 ko05323
K14398	ko03015
K18089	ko00361 ko00362 ko00623 ko00625
K12770	ko04113
K07512	ko00061 ko00062
